restaurant,name,category,calories,fat,carbs
Arby's,Apple Turnover,Desserts,440,17,68
Arby's,"Sausage, Egg & Cheese Wrap",Breakfast,740,47,45
Arby's,Ham & Swiss Melt,Sandwiches,300,8,37
Arby's,Homestyle Fries – Large,French Fries,610,26,86
Arby's,Bacon Beef ‘n Cheddar,Sandwiches,520,26,43
Arby's,Chicken Bacon & Swiss – Roast,Sandwiches,470,19,43
Arby's,Roast Turkey & Swiss Sandwich,Sandwiches,710,28,78
Arby's,Potato Cakes (2),Sides,260,15,28
Arby's,Applesauce,Kid's Meals,80,0,21
Arby's,Jamocha Shake - Regular,Shakes,570,15,97
Arby's,Cherry Turnover,Desserts,440,17,67
Arby's,"Ham, Egg & Cheese Sourdough",Breakfast,480,20,46
Arby's,Jr Deluxe Sandwich,Sandwiches,270,14,25
Atlanta Bread Company,Bistro Chicken Press,Sandwiches,780,41,59
Atlanta Bread Company,Kid’S Grilled Cheese,Kid's Meals,390,15,46
Atlanta Bread Company,Baked Potato,Soups,230,13,23
Atlanta Bread Company,New England Clam Chowder,Soups,190,9,16
Atlanta Bread Company,Basil Pesto Pasta,Entrees,500,10,6
Atlanta Bread Company,French Toast With Maple Syrup,Breakfast,640,11,121
Atlanta Bread Company,Asiago Bagel,Breakfast,390,11,53
Atlanta Bread Company,Olive Cream Cheese,Breakfast,180,17,2
Atlanta Bread Company,Bear Claw,Breakfast,540,24,71
Atlanta Bread Company,Cheese Croissant,Breakfast,360,19,41
Atlanta Bread Company,Shortbread Cookie,Desserts,410,24,45
Atlanta Bread Company,Asiago Focaccia,Breads,290,9,39
Atlanta Bread Company,Honey Maple Ham On Honey Wheat,Sandwiches,410,5,64
Atlanta Bread Company,Chicken Waldorf,Sandwiches,450,29,29
Atlanta Bread Company,Balsamic Bleu Salad,Salads,330,18,35
Atlanta Bread Company,Homestyle Chicken & Dumpling,Soups,400,34,17
Atlanta Bread Company,Chicken Pesto Calzone,Pizzas,840,33,95
Atlanta Bread Company,Penne Pomodoro,Entrees,970,43,79
Atlanta Bread Company,Scrambled Eggs,Breakfast,190,13,1
Atlanta Bread Company,Banana Nut Muffin,Breakfast,610,36,63
Atlanta Bread Company,Banana Nut Muffin Top,Breakfast,420,26,39
Atlanta Bread Company,Pecan Roll,Breakfast,860,59,72
Atlanta Bread Company,Chocolate Toffee Cookie,Desserts,410,19,56
Atlanta Bread Company,Key Lime Pie,Desserts,520,26,65
Atlanta Bread Company,Rye Loaf,Breads,90,1,18
Atlanta Bread Company,Tuna Salad On French,Sandwiches,630,33,57
Atlanta Bread Company,Chicken Pesto Panini,Sandwiches,710,26,80
Atlanta Bread Company,Chopstix Chicken Salad,Salads,240,10,22
Atlanta Bread Company,Frontier Chicken Chili,Soups,290,10,26
Atlanta Bread Company,Four Cheese Pizza,Pizzas,530,23,46
Atlanta Bread Company,"Bacon, Egg & Cheese Sandwich",Breakfast,490,21,52
Atlanta Bread Company,Ham & Swiss Omelette,Breakfast,500,35,3
Atlanta Bread Company,Blueberry Muffin,Breakfast,320,15,41
Atlanta Bread Company,Blueberry Muffin Top,Breakfast,250,12,31
Atlanta Bread Company,Raspberry Cheese Danish,Breakfast,440,18,63
Atlanta Bread Company,Toffee Chocolate Chunk Cookie,Desserts,460,23,59
Atlanta Bread Company,Cookies And Cream Cheesecake,Desserts,440,26,46
Atlanta Bread Company,Sourdough Baguette,Breads,90,0,18
Atlanta Bread Company,Bella Chicken Sandwich,Sandwiches,610,38,34
Atlanta Bread Company,Turkey Club Panini,Sandwiches,710,24,81
Atlanta Bread Company,House Salad,Salads,90,2,13
Atlanta Bread Company,Chicken Peppercorn,Soups,430,34,13
Atlanta Bread Company,Asiago Cream Pasta,Entrees,920,50,76
Atlanta Bread Company,Belgian Waffle With Maple Syrup & Whipped Cream,Breakfast,530,18,83
Atlanta Bread Company,Tomato Bacon Omelette,Breakfast,360,27,3
Atlanta Bread Company,Cinnamon Raisin Bagel,Breakfast,270,1,55
Atlanta Bread Company,Honey Raisin Walnut Cream Cheese,Breakfast,190,14,14
Atlanta Bread Company,Apple Danish,Breakfast,460,18,67
Atlanta Bread Company,Chocolate Croissant,Breakfast,560,28,68
Atlanta Bread Company,Peanut Butter Cookie,Desserts,440,37,42
Atlanta Bread Company,Caramel Nut Cheesecake,Desserts,660,43,57
Atlanta Bread Company,California Avocado,Sandwiches,930,50,98
Atlanta Bread Company,Kid’S Peanut Butter & Jelly,Kid's Meals,550,15,89
Atlanta Bread Company,Baja Chicken Enchilada,Soups,330,19,23
Atlanta Bread Company,Chicken Parmesan,Entrees,910,34,89
Atlanta Bread Company,Morning Classic With Ham,Breakfast,420,15,39
Atlanta Bread Company,Plain Cream Cheese,Breakfast,190,19,1
Atlanta Bread Company,Low Fat Pumpkin Muffin,Breakfast,240,2,51
Atlanta Bread Company,Cheese Danish,Breakfast,490,22,66
Atlanta Bread Company,French Croissant,Breakfast,330,17,37
Atlanta Bread Company,Double Chocolate Brownie,Desserts,450,19,73
Atlanta Bread Company,Asiago Loaf,Breads,80,1,14
Atlanta Bread Company,French Baguette,Breads,90,0,19
Atlanta Bread Company,Nine Grain Bread,Breads,120,2,22
Atlanta Bread Company,Chicken Salad On Sourdough,Sandwiches,440,19,42
Atlanta Bread Company,Turkey Bacon Rustica,Sandwiches,960,56,62
Atlanta Bread Company,Kid’S Penne And Cheese,Kid's Meals,470,11,69
Atlanta Bread Company,Chicken & Sausage Gumbo,Soups,190,6,24
Atlanta Bread Company,Bbq Chicken Pizza,Pizzas,320,5,52
Atlanta Bread Company,Fettuccine Salmone,Entrees,860,35,83
Atlanta Bread Company,Morning Classic With Sausage,Breakfast,650,40,32
Atlanta Bread Company,Sesame Seed Bagel,Breakfast,390,9,63
Atlanta Bread Company,Vegetable Cream Cheese,Breakfast,180,15,7
Atlanta Bread Company,Pumpkin Muffin,Breakfast,530,20,83
Atlanta Bread Company,Gooey Butter Danish,Breakfast,560,26,74
Atlanta Bread Company,Chocolate Chunk Cookie,Desserts,430,21,58
Atlanta Bread Company,Carrot Cake Cheesecake,Desserts,680,49,53
Atlanta Bread Company,Pumpernickel Loaf,Breads,110,1,22
Atlanta Bread Company,Ny Hot Pastrami,Sandwiches,660,29,59
Atlanta Bread Company,Kid’S Cheese Pizza,Kid's Meals,300,7,44
Atlanta Bread Company,Broccoli & Cheese,Soups,250,17,14
Atlanta Bread Company,Wisconsin Cheese,Soups,290,15,24
Atlanta Bread Company,Penne Bolognese,Entrees,980,13,180
Atlanta Bread Company,Morning Classic With Bacon,Breakfast,420,21,31
Atlanta Bread Company,Poppy Seed Bagel,Breakfast,340,5,62
Atlanta Bread Company,Raspberry Cream Cheese,Breakfast,100,8,8
Atlanta Bread Company,Mocha Chip Muffin,Breakfast,620,30,79
Atlanta Bread Company,Cinnamon Roll,Breakfast,640,26,91
Atlanta Bread Company,Raspberry Cheese Croissant,Breakfast,430,18,63
Atlanta Bread Company,Creamy Caramel Brownie,Desserts,460,19,73
Atlanta Bread Company,French Loaf,Breads,110,0,23
Atlanta Bread Company,Panini Bread,Breads,430,8,78
Atlanta Bread Company,Turkey On Nine Grain,Sandwiches,370,6,50
Atlanta Bread Company,Chicken Cordon Bleu Panini,Sandwiches,670,19,80
Atlanta Bread Company,Salsa Fresca Salmon Salad,Salads,560,29,40
Atlanta Bread Company,Classic Beef Chili,Soups,290,10,33
Atlanta Bread Company,Margherita Pizza,Pizzas,480,22,43
Atlanta Bread Company,Egg & Cheese Sandwich,Breakfast,440,17,52
Atlanta Bread Company,Florentine Omelette,Breakfast,460,34,6
Atlanta Bread Company,Chocolate Chip Muffin,Breakfast,640,31,83
Atlanta Bread Company,Chocolate Chip Muffin Top,Breakfast,390,19,51
Atlanta Bread Company,Sticky Bun,Breakfast,560,30,66
Atlanta Bread Company,White Chocolate Macadamia Nut Cookie,Desserts,470,26,52
Atlanta Bread Company,Pecan Turtle Cheesecake,Desserts,610,41,54
Atlanta Bread Company,Ciabatta,Breads,270,2,55
Atlanta Bread Company,Sourdough Bread,Breads,140,0,28
Atlanta Bread Company,Veggie On Nine Grain,Sandwiches,500,25,52
Atlanta Bread Company,Cubano Panini,Sandwiches,650,19,80
Atlanta Bread Company,Caesar Salad,Salads,150,9,7
Atlanta Bread Company,Tomato Fennel & Dill,Soups,290,23,18
Atlanta Bread Company,Pepperoni Pizza,Pizzas,340,10,44
Atlanta Bread Company,"Ham, Egg & Cheddar Cheese Sandwich",Breakfast,500,18,54
Atlanta Bread Company,Spanish Omelette,Breakfast,470,35,5
Atlanta Bread Company,Mocha Chip Muffin Top,Breakfast,410,20,53
Atlanta Bread Company,Almond Croissant,Breakfast,620,35,67
Atlanta Bread Company,"Chocolate, Oatmeal And Craisin Cookie",Desserts,410,17,60
Atlanta Bread Company,Plain Cheesecake,Desserts,570,36,52
Atlanta Bread Company,Sourdough Soup Bowl,Breads,390,1,80
Atlanta Bread Company,Abc Special,Sandwiches,750,38,57
Atlanta Bread Company,Italian Vegetarian Panini,Sandwiches,570,16,84
Atlanta Bread Company,Greek Salad,Salads,240,16,15
Atlanta Bread Company,White Pizza,Pizzas,460,22,46
Atlanta Bread Company,"Sausage, Egg & Cheese Sandwich",Breakfast,750,43,53
Atlanta Bread Company,Three Cheese Omelette,Breakfast,1100,85,6
Atlanta Bread Company,Chive Cream Cheese,Breakfast,170,15,6
Atlanta Bread Company,Low Fat Pumpkin Muffin Top,Breakfast,200,2,43
Atlanta Bread Company,Apple Croissant,Breakfast,420,15,65
Atlanta Bread Company,Oatmeal Raisin Cookie,Desserts,370,14,59
Atlanta Bread Company,Pumpkin Cheesecake,Desserts,510,31,50
Bojangle's Famous Chicken 'n Biscuits,Egg & Cheese Biscuit,Breakfast,515,34,35
Bojangle's Famous Chicken 'n Biscuits,Chicken Supremes Salad,Salads,460,18,33
Bojangle's Famous Chicken 'n Biscuits,12 piece Supremes box (serves 3-5),Entrees,2230,92,228
Bojangle's Famous Chicken 'n Biscuits,Cole Slaw,Sides,255,20,18
Bojangle's Famous Chicken 'n Biscuits,Seasoned Fries,Sides,300,20,27
Bojangle's Famous Chicken 'n Biscuits,2 Sausage Biscuits,Breakfast,840,54,66
Bojangle's Famous Chicken 'n Biscuits,Steak Biscuit,Sides,555,35,44
Bojangle's Famous Chicken 'n Biscuits,"Bacon, Egg & Cheese",Breakfast,550,37,35
Bojangle's Famous Chicken 'n Biscuits,Cajun Filet Club Sandwich,Sandwiches,640,39,44
Bojangle's Famous Chicken 'n Biscuits,Wing,Chicken,200,13,10
Bojangle's Famous Chicken 'n Biscuits,Bojangles Cajun Pintos,Sides,110,0,20
Bojangle's Famous Chicken 'n Biscuits,Plain Biscuit,Breakfast,280,14,33
Bojangle's Famous Chicken 'n Biscuits,Grilled Chicken Salad,Salads,305,11,11
Bojangle's Famous Chicken 'n Biscuits,8 piece & 4 biscuit box (serves 3-5),Entrees,3534,216,218
Bojangle's Famous Chicken 'n Biscuits,Green Beans,Sides,35,0,7
Bojangle's Famous Chicken 'n Biscuits,1 Breast Dinner,Entrees,940,54,65
Bojangle's Famous Chicken 'n Biscuits,Sausage Biscuit,Breakfast,420,27,33
Bojangle's Famous Chicken 'n Biscuits,Leg,Chicken,230,15,9
Bojangle's Famous Chicken 'n Biscuits,Bo-Tato Rounds ,Sides,350,22,35
Bojangle's Famous Chicken 'n Biscuits,Macaroni ‘N Cheese,Sides,240,7,33
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (breast & wing),Entrees,1095,67,75
Bojangle's Famous Chicken 'n Biscuits,Sausage & Egg Biscuit,Breakfast,545,38,34
Bojangle's Famous Chicken 'n Biscuits,Breast,Chicken,440,26,12
Bojangle's Famous Chicken 'n Biscuits,Bo-Tato Rounds ,Sides,230,14,24
Bojangle's Famous Chicken 'n Biscuits,Green Beans,Sides,120,0,24
Bojangle's Famous Chicken 'n Biscuits,2 Breast Dinner,Entrees,1380,80,77
Bojangle's Famous Chicken 'n Biscuits,3 wing Dinner,Entrees,1090,67,83
Bojangle's Famous Chicken 'n Biscuits,Cajun Filet Biscuit,Sides,515,28,45
Bojangle's Famous Chicken 'n Biscuits,Cajun Filet Sandwich,Sandwiches,495,27,43
Bojangle's Famous Chicken 'n Biscuits,Supreme,Chicken,90,3,8
Bojangle's Famous Chicken 'n Biscuits,Bojangles Cajun Pintos,Sides,380,1,70
Bojangle's Famous Chicken 'n Biscuits,Mashed Potatoes ‘N Gravy,Sides,555,23,77
Bojangle's Famous Chicken 'n Biscuits,3 wing Dinner,Entrees,1090,67,83
Bojangle's Famous Chicken 'n Biscuits,2 Piece Supremes Kids’ Meal,Kid's Meals,680,34,69
Bojangle's Famous Chicken 'n Biscuits,"Unsweetened Iced Tea (32oz, with ice)",Drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Country Ham & Egg Biscuit,Breakfast,480,29,34
Bojangle's Famous Chicken 'n Biscuits,Grilled Chicken Club,Sandwiches,520,27,34
Bojangle's Famous Chicken 'n Biscuits,Roasted Chicken Bites,Chicken,280,11,9
Bojangle's Famous Chicken 'n Biscuits,Bojangles’ Dirty Rice,Sides,165,6,24
Bojangle's Famous Chicken 'n Biscuits,Picnic Grits,Sides,230,2,47
Bojangle's Famous Chicken 'n Biscuits,1 Breast Dinner,Entrees,940,54,65
Bojangle's Famous Chicken 'n Biscuits,Chicken Leg Kids’ meal,Kid's Meals,730,43,62
Bojangle's Famous Chicken 'n Biscuits,Country Ham Biscuit,Breakfast,355,18,33
Bojangle's Famous Chicken 'n Biscuits,Grilled Chicken Sandwich,Sandwiches,375,15,33
Bojangle's Famous Chicken 'n Biscuits,12 piece & 6 biscuit box (serves 5-7),Entrees,5300,324,327
Bojangle's Famous Chicken 'n Biscuits,Bojangles’ Dirty Rice,Sides,570,20,83
Bojangle's Famous Chicken 'n Biscuits,Seasoned Fries,Sides,215,14,20
Bojangle's Famous Chicken 'n Biscuits,2 Breast Dinner,Entrees,1380,80,77
Bojangle's Famous Chicken 'n Biscuits,Mac ‘N Cheese Kids’ Meal,Kid's Meals,735,35,86
Bojangle's Famous Chicken 'n Biscuits,Gravy Biscuit,Breakfast,390,20,43
Bojangle's Famous Chicken 'n Biscuits,Garden Salad,Salads,190,9,9
Bojangle's Famous Chicken 'n Biscuits,20 piece & 10 biscuit box serves 9-11),Entrees,8820,540,545
Bojangle's Famous Chicken 'n Biscuits,Cole Slaw,Sides,870,68,61
Bojangle's Famous Chicken 'n Biscuits,Seasoned Fries,Sides,530,35,49
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (leg & thigh),Entrees,1100,69,74
Bojangle's Famous Chicken 'n Biscuits,Coffee (22oz),Drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Thigh,Chicken,370,26,12
Bojangle's Famous Chicken 'n Biscuits,Bo-Tato Rounds ,Sides,580,36,59
Bojangle's Famous Chicken 'n Biscuits,Macaroni ‘N Cheese,Sides,911,24,114
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (leg & thigh),Entrees,1100,69,74
Bojangle's Famous Chicken 'n Biscuits,Cinnamon Pecan Twist,Desserts,270,12,36
Bojangle's Famous Chicken 'n Biscuits,"Unsweetened Iced Tea (16oz, with ice)",Drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Mashed Potatoes ‘N Gravy,Sides,150,6,21
Bojangle's Famous Chicken 'n Biscuits,3 piece Dinner (leg & 2 thighs),Entrees,1470,95,86
Bojangle's Famous Chicken 'n Biscuits,Sweet Potato Pie,Desserts,410,23,48
Bojangle's Famous Chicken 'n Biscuits,"Unsweetened Iced Tea (22oz, with ice)",Drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (breast & wing),Entrees,1095,67,75
Bojangle's Famous Chicken 'n Biscuits,Coffee (16oz),Drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,3 piece Dinner (leg & 2 thighs),Entrees,1470,95,86
Bojangle's Famous Chicken 'n Biscuits,"Sweet Iced Tea (16oz, with ice)",Drinks,70,0,18
Bojangle's Famous Chicken 'n Biscuits,Bo-Berry Biscuit,Desserts,375,15,55
Bojangle's Famous Chicken 'n Biscuits,"Sweet Iced Tea (32oz, with ice)",Drinks,150,0,37
Bojangle's Famous Chicken 'n Biscuits,"Sweet Iced Tea (22oz, with ice)",Drinks,100,0,25
Buffalo Wild Wings,Ultimate Nachos With Chicken,Appetizers,1120,52,108
Buffalo Wild Wings,Potato Wedges Regular with cheese,Sides,390,23,41
Buffalo Wild Wings,French fries,Sides,280,10,42
Buffalo Wild Wings,Boneless (each),Wings,88,6,3
Buffalo Wild Wings,Grilled Blackened Chicken Salad,Salads,660,39,23
Buffalo Wild Wings,Big Jack Daddy Burger,Burgers,900,56,53
Buffalo Wild Wings,Buffalo Ranch Chicken Sandwich,Sandwiches,800,49,60
Buffalo Wild Wings,Parmesan Garlic Flatbread,Sandwiches,863,44,55
Buffalo Wild Wings,Mini Corn Dogs (5),Kid's Meals,357,12,25
Buffalo Wild Wings,Asian Zing,Wing Sauces,90,0,22
Buffalo Wild Wings,The Sampler,Appetizers,1520,76,128
Buffalo Wild Wings,3/4 lb Popcorn Shrimp,Appetizers,880,44,88
Buffalo Wild Wings,French Fries Basket,Sides,560,20,84
Buffalo Wild Wings,Side Salad,Sides,210,15,14
Buffalo Wild Wings,Ribs & Chicken Tenders,Entrees,1860,118,112
Buffalo Wild Wings,Grilled Chicken Salad,Salads,640,38,20
Buffalo Wild Wings,Cheeseburger,Burgers,780,51,44
Buffalo Wild Wings,Jerk Chicken Sandwich,Sandwiches,530,10,56
Buffalo Wild Wings,New York Cheesecake,Desserts,460,28,47
Buffalo Wild Wings,French Fries Regular,Kid's Meals,280,10,42
Buffalo Wild Wings,Caribbean Jerk,Wing Sauces,80,3,12
Buffalo Wild Wings,Ballpark Sampler,Appetizers,1347,77,103
Buffalo Wild Wings,Mozzarella Sticks,Appetizers,560,22,52
Buffalo Wild Wings,French Fries Regular,Sides,280,10,42
Buffalo Wild Wings,Onion Rings Regular,Sides,460,26,52
Buffalo Wild Wings,Ribs & Popcorn Shrimp,Entrees,1480,92,84
Buffalo Wild Wings,Chicken Tender Salad,Salads,990,68,74
Buffalo Wild Wings,French Fries,French Fries,280,10,42
Buffalo Wild Wings,Pulled Pork Sandwich,Sandwiches,570,25,61
Buffalo Wild Wings,Deep-dish Apple Pie,Desserts,590,18,105
Buffalo Wild Wings,Kids' Ice Cream,Kid's Meals,210,8,33
Buffalo Wild Wings,Hot,Wing Sauces,50,4,2
Buffalo Wild Wings,Crispy Southwest Dippers,Appetizers,630,25,78
Buffalo Wild Wings,Queso Chili Fries,Appetizers,862,40,92
Buffalo Wild Wings,Onion Rings Basket,Sides,1100,55,130
Buffalo Wild Wings,Buffalo Chips Regular,Sides,257,5,47
Buffalo Wild Wings,Ribs & Boneless Wings,Entrees,1960,126,88
Buffalo Wild Wings,Garden Salad,Salads,420,30,28
Buffalo Wild Wings,Southwest Chicken Queso Wrap,Wraps,490,7,73
Buffalo Wild Wings,Honey BBQ Bacon Chicken Sandwich,Sandwiches,530,18,42
Buffalo Wild Wings,Chocolate Fudge Cake,Desserts,820,33,127
Buffalo Wild Wings,Sweet BBQ,Wing Sauces,40,0,8
Buffalo Wild Wings,Hot BBQ,Wing Sauces,40,2,6
Buffalo Wild Wings,Mini Corn Dogs,Appetizers,713,24,49
Buffalo Wild Wings,Chicken Quesadilla,Appetizers,800,35,70
Buffalo Wild Wings,Onion Rings Regular,Sides,460,26,52
Buffalo Wild Wings,Potato Wedges Regular,Sides,280,14,40
Buffalo Wild Wings,Chicken Tenders & Popcorn Shrimp,Entrees,1120,62,110
Buffalo Wild Wings,Chicken Caesar Salad,Salads,490,27,10
Buffalo Wild Wings,Buffalo Ranch Chicken Wrap,Wraps,1020,59,97
Buffalo Wild Wings,Grilled Chicken Sandwich,Sandwiches,470,7,50
Buffalo Wild Wings,Kids Cheeseburger Slammer,Kid's Meals,400,26,20
Buffalo Wild Wings,Teriyaki,Wing Sauces,70,0,14
Buffalo Wild Wings,Mango Habanera,Wing Sauces,80,0,20
Buffalo Wild Wings,Chips & Salsa,Appetizers,500,30,46
Buffalo Wild Wings,Chili Con Queso Dip,Appetizers,920,48,100
Buffalo Wild Wings,Buffalo Chips Basket,Sides,514,9,93
Buffalo Wild Wings,Tortilla chips and salsa,Sides,250,15,23
Buffalo Wild Wings,Ribs & Traditional Wings,Entrees,1860,124,74
Buffalo Wild Wings,Side Salad,Salads,210,15,14
Buffalo Wild Wings,Chicken Tender Wrap,Wraps,1040,46,125
Buffalo Wild Wings,Crispy Fish Sandwich,Sandwiches,550,22,22
Buffalo Wild Wings,Boneless Wings (4),Kid's Meals,288,20,0
Buffalo Wild Wings,Mild,Wing Sauces,50,5,2
Buffalo Wild Wings,Wild®,Wing Sauces,50,4,4
Buffalo Wild Wings,Cheeseburger Slammers,Appetizers,1559,92,98
